year,qtr,state_fips,low,high
1999,1,01,1.09,1.24
1999,1,02,1.33,1.41
1999,1,04,1.33,1.41
1999,1,05,.39,1.09
1999,1,06,1.62,1.75
1999,1,08,1.33,1.41
1999,1,09,.39,1.09
1999,1,10,.39,1.09
1999,1,11,.39,1.09
1999,1,12,1.41,1.51
1999,1,13,1.09,1.24
1999,1,15,1.89,2.13
1999,1,16,1.41,1.51
1999,1,17,.39,1.09
1999,1,18,.39,1.09
1999,1,19,.39,1.09
1999,1,20,.39,1.09
1999,1,21,.39,1.09
1999,1,22,.39,1.09
1999,1,23,1.09,1.24
1999,1,24,1.62,1.75
1999,1,25,.39,1.09
1999,1,26,.39,1.09
1999,1,27,.39,1.09
1999,1,28,.39,1.09
1999,1,29,.39,1.09
1999,1,30,1.33,1.41
1999,1,31,.39,1.09
1999,1,32,1.33,1.41
1999,1,33,1.09,1.24
1999,1,34,1.09,1.24
1999,1,35,1.41,1.51
1999,1,36,.39,1.09
1999,1,37,1.09,1.24
1999,1,38,.39,1.09
1999,1,39,.39,1.09
1999,1,40,.39,1.09
1999,1,41,1.33,1.41
1999,1,42,.39,1.09
1999,1,44,1.24,1.33
1999,1,45,1.24,1.33
1999,1,46,.39,1.09
1999,1,47,1.09,1.24
1999,1,48,.39,1.09
1999,1,49,1.33,1.41
1999,1,50,1.09,1.24
1999,1,51,1.33,1.41
1999,1,53,1.41,1.51
1999,1,54,.39,1.09
1999,1,55,.39,1.09
1999,1,56,.39,1.09
1999,2,01,1.09,1.24
1999,2,02,1.24,1.33
1999,2,04,1.33,1.41
1999,2,05,.39,1.09
1999,2,06,1.62,1.75
1999,2,08,1.33,1.41
1999,2,09,.39,1.09
1999,2,10,1.09,1.24
1999,2,11,.39,1.09
1999,2,12,1.41,1.51
1999,2,13,1.09,1.24
1999,2,15,1.75,1.89
1999,2,16,1.41,1.51
1999,2,17,.39,1.09
1999,2,18,.39,1.09
1999,2,19,.39,1.09
1999,2,20,.39,1.09
1999,2,21,.39,1.09
1999,2,22,.39,1.09
1999,2,23,.39,1.09
1999,2,24,1.62,1.75
1999,2,25,.39,1.09
1999,2,26,.39,1.09
1999,2,27,.39,1.09
1999,2,28,.39,1.09
1999,2,29,.39,1.09
1999,2,30,1.24,1.33
1999,2,31,.39,1.09
1999,2,32,1.41,1.51
1999,2,33,1.09,1.24
1999,2,34,1.09,1.24
1999,2,35,1.33,1.41
1999,2,36,.39,1.09
1999,2,37,1.09,1.24
1999,2,38,.39,1.09
1999,2,39,.39,1.09
1999,2,40,.39,1.09
1999,2,41,1.41,1.51
1999,2,42,.39,1.09
1999,2,44,1.09,1.24
1999,2,45,1.24,1.33
1999,2,46,.39,1.09
1999,2,47,1.09,1.24
1999,2,48,.39,1.09
1999,2,49,1.33,1.41
1999,2,50,.39,1.09
1999,2,51,1.41,1.51
1999,2,53,1.41,1.51
1999,2,54,.39,1.09
1999,2,55,.39,1.09
1999,2,56,.39,1.09
1999,3,01,1.09,1.24
1999,3,02,1.24,1.33
1999,3,04,1.33,1.41
1999,3,05,.39,1.09
1999,3,06,1.62,1.75
1999,3,08,1.33,1.41
1999,3,09,1.09,1.24
1999,3,10,1.09,1.24
1999,3,11,.39,1.09
1999,3,12,1.51,1.62
1999,3,13,1.24,1.33
1999,3,15,1.75,1.89
1999,3,16,1.41,1.51
1999,3,17,.39,1.09
1999,3,18,.39,1.09
1999,3,19,.39,1.09
1999,3,20,.39,1.09
1999,3,21,.39,1.09
1999,3,22,.39,1.09
1999,3,23,1.09,1.24
1999,3,24,1.62,1.75
1999,3,25,.39,1.09
1999,3,26,.39,1.09
1999,3,27,.39,1.09
1999,3,28,1.09,1.24
1999,3,29,.39,1.09
1999,3,30,1.33,1.41
1999,3,31,.39,1.09
1999,3,32,1.41,1.51
1999,3,33,1.09,1.24
1999,3,34,1.09,1.24
1999,3,35,1.41,1.51
1999,3,36,.39,1.09
1999,3,37,1.09,1.24
1999,3,38,.39,1.09
1999,3,39,.39,1.09
1999,3,40,.39,1.09
1999,3,41,1.41,1.51
1999,3,42,.39,1.09
1999,3,44,1.24,1.33
1999,3,45,1.24,1.33
1999,3,46,.39,1.09
1999,3,47,1.09,1.24
1999,3,48,.39,1.09
1999,3,49,1.33,1.41
1999,3,50,1.09,1.24
1999,3,51,1.41,1.51
1999,3,53,1.41,1.51
1999,3,54,.39,1.09
1999,3,55,.39,1.09
1999,3,56,.39,1.09
1999,4,01,.39,1.09
1999,4,02,1.24,1.33
1999,4,04,1.09,1.24
1999,4,05,.39,1.09
1999,4,06,1.33,1.41
1999,4,08,1.09,1.24
1999,4,09,.39,1.09
1999,4,10,.39,1.09
1999,4,11,.39,1.09
1999,4,12,1.24,1.33
1999,4,13,1.09,1.24
1999,4,15,1.62,1.75
1999,4,16,1.24,1.33
1999,4,17,.39,1.09
1999,4,18,.39,1.09
1999,4,19,.39,1.09
1999,4,20,.39,1.09
1999,4,21,.39,1.09
1999,4,22,.39,1.09
1999,4,23,.39,1.09
1999,4,24,1.51,1.62
1999,4,25,.39,1.09
1999,4,26,.39,1.09
1999,4,27,.39,1.09
1999,4,28,.39,1.09
1999,4,29,.39,1.09
1999,4,30,1.24,1.33
1999,4,31,.39,1.09
1999,4,32,1.24,1.33
1999,4,33,.39,1.09
1999,4,34,.39,1.09
1999,4,35,1.33,1.41
1999,4,36,.39,1.09
1999,4,37,1.09,1.24
1999,4,38,.39,1.09
1999,4,39,.39,1.09
1999,4,40,.39,1.09
1999,4,41,1.24,1.33
1999,4,42,.39,1.09
1999,4,44,.39,1.09
1999,4,45,1.09,1.24
1999,4,46,.39,1.09
1999,4,47,.39,1.09
1999,4,48,.39,1.09
1999,4,49,1.24,1.33
1999,4,50,.39,1.09
1999,4,51,1.24,1.33
1999,4,53,1.24,1.33
1999,4,54,.39,1.09
1999,4,55,.39,1.09
1999,4,56,.39,1.09
2000,1,01,1.09,1.24
2000,1,02,1.33,1.41
2000,1,04,1.33,1.41
2000,1,05,.39,1.09
2000,1,06,1.41,1.51
2000,1,08,1.33,1.41
2000,1,09,.39,1.09
2000,1,10,.39,1.09
2000,1,11,.39,1.09
2000,1,12,1.41,1.51
2000,1,13,1.24,1.33
2000,1,15,1.75,1.89
2000,1,16,1.51,1.62
2000,1,17,.39,1.09
2000,1,18,.39,1.09
2000,1,19,.39,1.09
2000,1,20,.39,1.09
2000,1,21,.39,1.09
2000,1,22,.39,1.09
2000,1,23,1.09,1.24
2000,1,24,1.62,1.75
2000,1,25,.39,1.09
2000,1,26,.39,1.09
2000,1,27,.39,1.09
2000,1,28,1.09,1.24
2000,1,29,.39,1.09
2000,1,30,1.41,1.51
2000,1,31,.39,1.09
2000,1,32,1.41,1.51
2000,1,33,1.09,1.24
2000,1,34,.39,1.09
2000,1,35,1.41,1.51
2000,1,36,.39,1.09
2000,1,37,1.09,1.24
2000,1,38,.39,1.09
2000,1,39,.39,1.09
2000,1,40,.39,1.09
2000,1,41,1.41,1.51
2000,1,42,.39,1.09
2000,1,44,1.09,1.24
2000,1,45,1.33,1.41
2000,1,46,1.09,1.24
2000,1,47,1.09,1.24
2000,1,48,.39,1.09
2000,1,49,1.41,1.51
2000,1,50,1.09,1.24
2000,1,51,1.33,1.41
2000,1,53,1.41,1.51
2000,1,54,.39,1.09
2000,1,55,.39,1.09
2000,1,56,1.09,1.24
2000,2,01,1.09,1.24
2000,2,02,1.24,1.33
2000,2,04,1.41,1.51
2000,2,05,.39,1.09
2000,2,06,1.51,1.62
2000,2,08,1.33,1.41
2000,2,09,1.09,1.24
2000,2,10,1.09,1.24
2000,2,11,.39,1.09
2000,2,12,1.51,1.62
2000,2,13,1.24,1.33
2000,2,15,1.75,1.89
2000,2,16,1.41,1.51
2000,2,17,.39,1.09
2000,2,18,1.09,1.24
2000,2,19,.39,1.09
2000,2,20,.39,1.09
2000,2,21,.39,1.09
2000,2,22,1.09,1.24
2000,2,23,1.24,1.33
2000,2,24,1.62,1.75
2000,2,25,.39,1.09
2000,2,26,1.09,1.24
2000,2,27,.39,1.09
2000,2,28,1.09,1.24
2000,2,29,.39,1.09
2000,2,30,1.33,1.41
2000,2,31,.39,1.09
2000,2,32,1.41,1.51
2000,2,33,1.09,1.24
2000,2,34,1.09,1.24
2000,2,35,1.41,1.51
2000,2,36,.39,1.09
2000,2,37,1.24,1.33
2000,2,38,.39,1.09
2000,2,39,1.09,1.24
2000,2,40,.39,1.09
2000,2,41,1.41,1.51
2000,2,42,.39,1.09
2000,2,44,1.24,1.33
2000,2,45,1.33,1.41
2000,2,46,.39,1.09
2000,2,47,1.09,1.24
2000,2,48,.39,1.09
2000,2,49,1.41,1.51
2000,2,50,1.09,1.24
2000,2,51,1.41,1.51
2000,2,53,1.51,1.62
2000,2,54,.39,1.09
2000,2,55,.39,1.09
2000,2,56,1.09,1.24
2000,3,01,1.09,1.24
2000,3,02,1.24,1.33
2000,3,04,1.41,1.51
2000,3,05,.39,1.09
2000,3,06,1.51,1.62
2000,3,08,1.33,1.41
2000,3,09,1.09,1.24
2000,3,10,1.09,1.24
2000,3,11,.39,1.09
2000,3,12,1.51,1.62
2000,3,13,1.33,1.41
2000,3,15,1.75,1.89
2000,3,16,1.41,1.51
2000,3,17,1.09,1.24
2000,3,18,1.09,1.24
2000,3,19,.39,1.09
2000,3,20,.39,1.09
2000,3,21,1.09,1.24
2000,3,22,1.09,1.24
2000,3,23,1.09,1.24
2000,3,24,1.62,1.75
2000,3,25,.39,1.09
2000,3,26,1.09,1.24
2000,3,27,.39,1.09
2000,3,28,1.09,1.24
2000,3,29,.39,1.09
2000,3,30,1.41,1.51
2000,3,31,.39,1.09
2000,3,32,1.41,1.51
2000,3,33,1.09,1.24
2000,3,34,1.09,1.24
2000,3,35,1.41,1.51
2000,3,36,.39,1.09
2000,3,37,1.24,1.33
2000,3,38,.39,1.09
2000,3,39,1.09,1.24
2000,3,40,.39,1.09
2000,3,41,1.41,1.51
2000,3,42,.39,1.09
2000,3,44,1.24,1.33
2000,3,45,1.33,1.41
2000,3,46,.39,1.09
2000,3,47,1.09,1.24
2000,3,48,.39,1.09
2000,3,49,1.41,1.51
2000,3,50,1.09,1.24
2000,3,51,1.41,1.51
2000,3,53,1.51,1.62
2000,3,54,1.09,1.24
2000,3,55,.39,1.09
2000,3,56,1.09,1.24
2000,4,01,1.09,1.24
2000,4,02,1.33,1.41
2000,4,04,1.33,1.41
2000,4,05,.39,1.09
2000,4,06,1.41,1.51
2000,4,08,1.33,1.41
2000,4,09,.39,1.09
2000,4,10,.39,1.09
2000,4,11,.39,1.09
2000,4,12,1.41,1.51
2000,4,13,1.24,1.33
2000,4,15,1.75,1.89
2000,4,16,1.41,1.51
2000,4,17,.39,1.09
2000,4,18,1.09,1.24
2000,4,19,.39,1.09
2000,4,20,.39,1.09
2000,4,21,.39,1.09
2000,4,22,.39,1.09
2000,4,23,1.09,1.24
2000,4,24,1.51,1.62
2000,4,25,.39,1.09
2000,4,26,1.09,1.24
2000,4,27,.39,1.09
2000,4,28,1.09,1.24
2000,4,29,.39,1.09
2000,4,30,1.41,1.51
2000,4,31,.39,1.09
2000,4,32,1.41,1.51
2000,4,33,1.09,1.24
2000,4,34,.39,1.09
2000,4,35,1.41,1.51
2000,4,36,.39,1.09
2000,4,37,1.24,1.33
2000,4,38,.39,1.09
2000,4,39,1.09,1.24
2000,4,40,.39,1.09
2000,4,41,1.41,1.51
2000,4,42,.39,1.09
2000,4,44,1.09,1.24
2000,4,45,1.24,1.33
2000,4,46,.39,1.09
2000,4,47,1.09,1.24
2000,4,48,.39,1.09
2000,4,49,1.33,1.41
2000,4,50,1.09,1.24
2000,4,51,1.33,1.41
2000,4,53,1.51,1.62
2000,4,54,1.09,1.24
2000,4,55,.39,1.09
2000,4,56,.39,1.09
2001,1,01,1.24,1.33
2001,1,02,1.24,1.33
2001,1,04,1.51,1.62
2001,1,05,.39,1.09
2001,1,06,1.51,1.62
2001,1,08,1.41,1.51
2001,1,09,.39,1.09
2001,1,10,1.09,1.24
2001,1,11,.39,1.09
2001,1,12,1.51,1.62
2001,1,13,1.33,1.41
2001,1,15,1.75,1.89
2001,1,16,1.62,1.75
2001,1,17,.39,1.09
2001,1,18,1.09,1.24
2001,1,19,.39,1.09
2001,1,20,.39,1.09
2001,1,21,1.09,1.24
2001,1,22,1.09,1.24
2001,1,23,1.24,1.33
2001,1,24,1.62,1.75
2001,1,25,.39,1.09
2001,1,26,1.09,1.24
2001,1,27,1.09,1.24
2001,1,28,1.33,1.41
2001,1,29,1.09,1.24
2001,1,30,1.51,1.62
2001,1,31,.39,1.09
2001,1,32,1.51,1.62
2001,1,33,1.24,1.33
2001,1,34,1.09,1.24
2001,1,35,1.51,1.62
2001,1,36,.39,1.09
2001,1,37,1.33,1.41
2001,1,38,.39,1.09
2001,1,39,1.09,1.24
2001,1,40,1.09,1.24
2001,1,41,1.51,1.62
2001,1,42,.39,1.09
2001,1,44,1.24,1.33
2001,1,45,1.41,1.51
2001,1,46,1.09,1.24
2001,1,47,1.24,1.33
2001,1,48,.39,1.09
2001,1,49,1.51,1.62
2001,1,50,1.09,1.24
2001,1,51,1.41,1.51
2001,1,53,1.62,1.75
2001,1,54,1.09,1.24
2001,1,55,.39,1.09
2001,1,56,1.24,1.33
2001,2,01,1.24,1.33
2001,2,02,.39,1.09
2001,2,04,1.41,1.51
2001,2,05,.39,1.09
2001,2,06,1.51,1.62
2001,2,08,1.41,1.51
2001,2,09,1.09,1.24
2001,2,10,1.09,1.24
2001,2,11,.39,1.09
2001,2,12,1.41,1.51
2001,2,13,1.33,1.41
2001,2,15,1.75,1.89
2001,2,16,1.51,1.62
2001,2,17,1.09,1.24
2001,2,18,1.09,1.24
2001,2,19,.39,1.09
2001,2,20,.39,1.09
2001,2,21,1.09,1.24
2001,2,22,.39,1.09
2001,2,23,1.09,1.24
2001,2,24,1.51,1.62
2001,2,25,.39,1.09
2001,2,26,1.09,1.24
2001,2,27,.39,1.09
2001,2,28,1.24,1.33
2001,2,29,.39,1.09
2001,2,30,1.41,1.51
2001,2,31,.39,1.09
2001,2,32,1.51,1.62
2001,2,33,1.09,1.24
2001,2,34,1.09,1.24
2001,2,35,1.41,1.51
2001,2,36,.39,1.09
2001,2,37,1.33,1.41
2001,2,38,.39,1.09
2001,2,39,1.09,1.24
2001,2,40,.39,1.09
2001,2,41,1.41,1.51
2001,2,42,.39,1.09
2001,2,44,1.24,1.33
2001,2,45,1.41,1.51
2001,2,46,.39,1.09
2001,2,47,1.09,1.24
2001,2,48,.39,1.09
2001,2,49,1.41,1.51
2001,2,50,1.09,1.24
2001,2,51,1.33,1.41
2001,2,53,1.41,1.51
2001,2,54,1.09,1.24
2001,2,55,.39,1.09
2001,2,56,1.09,1.24
2001,3,01,1.33,1.41
2001,3,02,1.09,1.24
2001,3,04,1.62,1.75
2001,3,05,1.09,1.24
2001,3,06,1.62,1.75
2001,3,08,1.51,1.62
2001,3,09,1.24,1.33
2001,3,10,1.09,1.24
2001,3,11,.39,1.09
2001,3,12,1.62,1.75
2001,3,13,1.41,1.51
2001,3,15,1.75,1.89
2001,3,16,1.51,1.62
2001,3,17,1.09,1.24
2001,3,18,1.24,1.33
2001,3,19,.39,1.09
2001,3,20,.39,1.09
2001,3,21,1.09,1.24
2001,3,22,1.09,1.24
2001,3,23,1.24,1.33
2001,3,24,1.62,1.75
2001,3,25,.39,1.09
2001,3,26,1.24,1.33
2001,3,27,1.09,1.24
2001,3,28,1.33,1.41
2001,3,29,1.09,1.24
2001,3,30,1.51,1.62
2001,3,31,.39,1.09
2001,3,32,1.51,1.62
2001,3,33,1.24,1.33
2001,3,34,1.24,1.33
2001,3,35,1.51,1.62
2001,3,36,.39,1.09
2001,3,37,1.41,1.51
2001,3,38,.39,1.09
2001,3,39,1.24,1.33
2001,3,40,1.09,1.24
2001,3,41,1.62,1.75
2001,3,42,1.09,1.24
2001,3,44,1.33,1.41
2001,3,45,1.51,1.62
2001,3,46,1.09,1.24
2001,3,47,1.33,1.41
2001,3,48,.39,1.09
2001,3,49,1.51,1.62
2001,3,50,1.24,1.33
2001,3,51,1.51,1.62
2001,3,53,1.62,1.75
2001,3,54,1.24,1.33
2001,3,55,.39,1.09
2001,3,56,1.09,1.24
2001,4,01,1.24,1.33
2001,4,02,1.33,1.41
2001,4,04,1.41,1.51
2001,4,05,.39,1.09
2001,4,06,1.51,1.62
2001,4,08,1.41,1.51
2001,4,09,.39,1.09
2001,4,10,1.09,1.24
2001,4,11,.39,1.09
2001,4,12,1.51,1.62
2001,4,13,1.33,1.41
2001,4,15,1.75,1.89
2001,4,16,1.51,1.62
2001,4,17,.39,1.09
2001,4,18,1.09,1.24
2001,4,19,.39,1.09
2001,4,20,.39,1.09
2001,4,21,.39,1.09
2001,4,22,1.09,1.24
2001,4,23,1.09,1.24
2001,4,24,1.51,1.62
2001,4,25,.39,1.09
2001,4,26,1.09,1.24
2001,4,27,1.09,1.24
2001,4,28,1.24,1.33
2001,4,29,1.09,1.24
2001,4,30,1.41,1.51
2001,4,31,.39,1.09
2001,4,32,1.51,1.62
2001,4,33,1.09,1.24
2001,4,34,1.09,1.24
2001,4,35,1.41,1.51
2001,4,36,.39,1.09
2001,4,37,1.33,1.41
2001,4,38,.39,1.09
2001,4,39,1.09,1.24
2001,4,40,.39,1.09
2001,4,41,1.51,1.62
2001,4,42,.39,1.09
2001,4,44,1.09,1.24
2001,4,45,1.41,1.51
2001,4,46,1.09,1.24
2001,4,47,1.09,1.24
2001,4,48,.39,1.09
2001,4,49,1.41,1.51
2001,4,50,1.09,1.24
2001,4,51,1.41,1.51
2001,4,53,1.62,1.75
2001,4,54,1.09,1.24
2001,4,55,.39,1.09
2001,4,56,1.09,1.24
2002,1,01,1.41,1.51
2002,1,02,1.33,1.41
2002,1,04,1.62,1.75
2002,1,05,1.09,1.24
2002,1,06,1.75,1.89
2002,1,08,1.62,1.75
2002,1,09,1.09,1.24
2002,1,10,1.09,1.24
2002,1,11,.39,1.09
2002,1,12,1.62,1.75
2002,1,13,1.51,1.62
2002,1,15,1.89,2.13
2002,1,16,1.75,1.89
2002,1,17,1.09,1.24
2002,1,18,1.24,1.33
2002,1,19,.39,1.09
2002,1,20,1.09,1.24
2002,1,21,1.09,1.24
2002,1,22,1.09,1.24
2002,1,23,1.33,1.41
2002,1,24,1.62,1.75
2002,1,25,1.09,1.24
2002,1,26,1.33,1.41
2002,1,27,1.09,1.24
2002,1,28,1.33,1.41
2002,1,29,1.09,1.24
2002,1,30,1.62,1.75
2002,1,31,.39,1.09
2002,1,32,1.75,1.89
2002,1,33,1.41,1.51
2002,1,34,1.09,1.24
2002,1,35,1.62,1.75
2002,1,36,.39,1.09
2002,1,37,1.41,1.51
2002,1,38,.39,1.09
2002,1,39,1.24,1.33
2002,1,40,1.09,1.24
2002,1,41,1.62,1.75
2002,1,42,1.09,1.24
2002,1,44,1.33,1.41
2002,1,45,1.62,1.75
2002,1,46,1.33,1.41
2002,1,47,1.33,1.41
2002,1,48,1.09,1.24
2002,1,49,1.62,1.75
2002,1,50,1.24,1.33
2002,1,51,1.51,1.62
2002,1,53,1.62,1.75
2002,1,54,1.24,1.33
2002,1,55,.39,1.09
2002,1,56,1.24,1.33
2002,2,01,1.33,1.41
2002,2,02,1.24,1.33
2002,2,04,1.62,1.75
2002,2,05,1.09,1.24
2002,2,06,1.75,1.89
2002,2,08,1.62,1.75
2002,2,09,1.24,1.33
2002,2,10,1.24,1.33
2002,2,11,.39,1.09
2002,2,12,1.62,1.75
2002,2,13,1.51,1.62
2002,2,15,1.75,1.89
2002,2,16,1.62,1.75
2002,2,17,1.09,1.24
2002,2,18,1.33,1.41
2002,2,19,.39,1.09
2002,2,20,1.09,1.24
2002,2,21,1.24,1.33
2002,2,22,1.24,1.33
2002,2,23,1.41,1.51
2002,2,24,1.75,1.89
2002,2,25,1.09,1.24
2002,2,26,1.33,1.41
2002,2,27,1.24,1.33
2002,2,28,1.41,1.51
2002,2,29,1.24,1.33
2002,2,30,1.51,1.62
2002,2,31,.39,1.09
2002,2,32,1.75,1.89
2002,2,33,1.41,1.51
2002,2,34,1.33,1.41
2002,2,35,1.62,1.75
2002,2,36,.39,1.09
2002,2,37,1.51,1.62
2002,2,38,.39,1.09
2002,2,39,1.24,1.33
2002,2,40,1.09,1.24
2002,2,41,1.62,1.75
2002,2,42,1.09,1.24
2002,2,44,1.33,1.41
2002,2,45,1.51,1.62
2002,2,46,1.24,1.33
2002,2,47,1.33,1.41
2002,2,48,1.09,1.24
2002,2,49,1.51,1.62
2002,2,50,1.33,1.41
2002,2,51,1.51,1.62
2002,2,53,1.62,1.75
2002,2,54,1.09,1.24
2002,2,55,.39,1.09
2002,2,56,1.24,1.33
2002,3,01,1.41,1.51
2002,3,02,1.24,1.33
2002,3,04,1.75,1.89
2002,3,05,1.24,1.33
2002,3,06,1.89,2.13
2002,3,08,1.75,1.89
2002,3,09,1.33,1.41
2002,3,10,1.33,1.41
2002,3,11,.39,1.09
2002,3,12,1.75,1.89
2002,3,13,1.62,1.75
2002,3,15,1.89,2.13
2002,3,16,1.62,1.75
2002,3,17,1.24,1.33
2002,3,18,1.33,1.41
2002,3,19,.39,1.09
2002,3,20,1.09,1.24
2002,3,21,1.24,1.33
2002,3,22,1.33,1.41
2002,3,23,1.33,1.41
2002,3,24,1.75,1.89
2002,3,25,1.24,1.33
2002,3,26,1.41,1.51
2002,3,27,1.33,1.41
2002,3,28,1.41,1.51
2002,3,29,1.24,1.33
2002,3,30,1.62,1.75
2002,3,31,.39,1.09
2002,3,32,1.75,1.89
2002,3,33,1.51,1.62
2002,3,34,1.41,1.51
2002,3,35,1.62,1.75
2002,3,36,.39,1.09
2002,3,37,1.62,1.75
2002,3,38,.39,1.09
2002,3,39,1.33,1.41
2002,3,40,1.24,1.33
2002,3,41,1.75,1.89
2002,3,42,1.09,1.24
2002,3,44,1.41,1.51
2002,3,45,1.62,1.75
2002,3,46,1.41,1.51
2002,3,47,1.41,1.51
2002,3,48,1.09,1.24
2002,3,49,1.62,1.75
2002,3,50,1.41,1.51
2002,3,51,1.62,1.75
2002,3,53,1.75,1.89
2002,3,54,1.33,1.41
2002,3,55,1.09,1.24
2002,3,56,1.33,1.41
2002,4,01,1.33,1.41
2002,4,02,1.24,1.33
2002,4,04,1.62,1.75
2002,4,05,1.09,1.24
2002,4,06,1.75,1.89
2002,4,08,1.62,1.75
2002,4,09,1.09,1.24
2002,4,10,1.24,1.33
2002,4,11,.39,1.09
2002,4,12,1.62,1.75
2002,4,13,1.51,1.62
2002,4,15,1.62,1.75
2002,4,16,1.62,1.75
2002,4,17,1.09,1.24
2002,4,18,1.24,1.33
2002,4,19,.39,1.09
2002,4,20,1.09,1.24
2002,4,21,1.09,1.24
2002,4,22,1.09,1.24
2002,4,23,1.33,1.41
2002,4,24,1.62,1.75
2002,4,25,1.09,1.24
2002,4,26,1.24,1.33
2002,4,27,1.09,1.24
2002,4,28,1.33,1.41
2002,4,29,1.09,1.24
2002,4,30,1.51,1.62
2002,4,31,.39,1.09
2002,4,32,1.62,1.75
2002,4,33,1.33,1.41
2002,4,34,1.24,1.33
2002,4,35,1.51,1.62
2002,4,36,.39,1.09
2002,4,37,1.51,1.62
2002,4,38,.39,1.09
2002,4,39,1.24,1.33
2002,4,40,1.09,1.24
2002,4,41,1.62,1.75
2002,4,42,1.09,1.24
2002,4,44,1.33,1.41
2002,4,45,1.51,1.62
2002,4,46,1.33,1.41
2002,4,47,1.24,1.33
2002,4,48,1.09,1.24
