year,qtr,state_fips,low,high
2015,1,17,1.24,1.33
2015,1,18,1.24,1.33
2015,1,19,1.09,1.24
2015,1,20,1.09,1.24
2015,1,21,1.24,1.33
2015,1,22,1.24,1.33
2015,1,23,1.75,1.89
2015,1,24,1.89,2.13
2015,1,25,1.24,1.33
2015,1,26,1.24,1.33
2015,1,27,1.24,1.33
2015,1,28,1.41,1.51
2015,1,29,1.24,1.33
2015,1,30,1.75,1.89
2015,1,31,1.09,1.24
2015,1,32,1.62,1.75
2015,1,33,1.62,1.75
2015,1,34,1.51,1.62
2015,1,35,1.62,1.75
2015,1,36,.39,1.09
2015,1,37,1.51,1.62
2015,1,38,.39,1.09
2015,1,39,1.09,1.24
2015,1,40,1.09,1.24
2015,1,41,1.75,1.89
2015,1,42,1.24,1.33
2015,1,44,1.51,1.62
2015,1,45,1.75,1.89
2015,1,46,1.24,1.33
2015,1,47,1.33,1.41
2015,1,48,.39,1.09
2015,1,49,1.62,1.75
2015,1,50,1.51,1.62
2015,1,51,1.89,2.13
2015,1,53,1.75,1.89
2015,1,54,1.24,1.33
2015,1,55,1.09,1.24
2015,1,56,1.33,1.41
2015,2,01,1.41,1.51
2015,2,02,1.51,1.62
2015,2,04,1.75,1.89
2015,2,05,1.24,1.33
2015,2,06,1.89,2.13
2015,2,08,1.75,1.89
2015,2,09,1.51,1.62
2015,2,10,1.62,1.75
2015,2,11,.39,1.09
2015,2,12,1.75,1.89
2015,2,13,1.51,1.62
2015,2,15,2.13,
2015,2,16,1.89,2.13
2015,2,17,1.33,1.41
2015,2,18,1.24,1.33
2015,2,19,1.09,1.24
2015,2,20,1.09,1.24
2015,2,21,1.09,1.24
2015,2,22,1.24,1.33
2015,2,23,1.75,1.89
2015,2,24,2.13,
2015,2,25,1.33,1.41
2015,2,26,1.24,1.33
2015,2,27,1.41,1.51
2015,2,28,1.41,1.51
2015,2,29,1.24,1.33
2015,2,30,1.62,1.75
2015,2,31,1.09,1.24
2015,2,32,1.62,1.75
2015,2,33,1.62,1.75
2015,2,34,1.62,1.75
2015,2,35,1.62,1.75
2015,2,36,1.09,1.24
2015,2,37,1.62,1.75
2015,2,38,.39,1.09
2015,2,39,1.24,1.33
2015,2,40,1.24,1.33
2015,2,41,1.75,1.89
2015,2,42,1.24,1.33
2015,2,44,1.62,1.75
2015,2,45,1.75,1.89
2015,2,46,1.24,1.33
2015,2,47,1.33,1.41
2015,2,48,1.09,1.24
2015,2,49,1.62,1.75
2015,2,50,1.41,1.51
2015,2,51,1.89,2.13
2015,2,53,1.75,1.89
2015,2,54,1.24,1.33
2015,2,55,1.24,1.33
2015,2,56,1.41,1.51
2015,3,01,1.41,1.51
2015,3,02,1.51,1.62
2015,3,04,1.89,2.13
2015,3,05,1.33,1.41
2015,3,06,1.89,2.13
2015,3,08,1.75,1.89
2015,3,09,1.62,1.75
2015,3,10,1.62,1.75
2015,3,11,.39,1.09
2015,3,12,1.75,1.89
2015,3,13,1.51,1.62
2015,3,15,2.13,
2015,3,16,1.89,2.13
2015,3,17,1.33,1.41
2015,3,18,1.24,1.33
2015,3,19,1.09,1.24
2015,3,20,1.09,1.24
2015,3,21,1.24,1.33
2015,3,22,1.24,1.33
2015,3,23,1.62,1.75
2015,3,24,2.13,
2015,3,25,1.33,1.41
2015,3,26,1.24,1.33
2015,3,27,1.41,1.51
2015,3,28,1.41,1.51
2015,3,29,1.33,1.41
2015,3,30,1.75,1.89
2015,3,31,1.09,1.24
2015,3,32,1.75,1.89
2015,3,33,1.62,1.75
2015,3,34,1.75,1.89
2015,3,35,1.62,1.75
2015,3,36,1.09,1.24
2015,3,37,1.62,1.75
2015,3,38,.39,1.09
2015,3,39,1.24,1.33
2015,3,40,1.24,1.33
2015,3,41,1.62,1.75
2015,3,42,1.33,1.41
2015,3,44,1.62,1.75
2015,3,45,1.75,1.89
2015,3,46,1.24,1.33
2015,3,47,1.41,1.51
2015,3,48,1.09,1.24
2015,3,49,1.62,1.75
2015,3,50,1.51,1.62
2015,3,51,1.89,2.13
2015,3,53,1.62,1.75
2015,3,54,1.33,1.41
2015,3,55,1.24,1.33
2015,3,56,1.41,1.51
2015,4,01,1.33,1.41
2015,4,02,1.62,1.75
2015,4,04,1.62,1.75
2015,4,05,1.09,1.24
2015,4,06,1.62,1.75
2015,4,08,1.62,1.75
2015,4,09,1.33,1.41
2015,4,10,1.41,1.51
2015,4,11,.39,1.09
2015,4,12,1.51,1.62
2015,4,13,1.41,1.51
2015,4,15,1.89,2.13
2015,4,16,1.75,1.89
2015,4,17,1.09,1.24
2015,4,18,1.09,1.24
2015,4,19,1.09,1.24
2015,4,20,1.09,1.24
2015,4,21,1.09,1.24
2015,4,22,1.09,1.24
2015,4,23,1.51,1.62
2015,4,24,1.89,2.13
2015,4,25,1.09,1.24
2015,4,26,1.09,1.24
2015,4,27,1.24,1.33
2015,4,28,1.33,1.41
2015,4,29,1.09,1.24
2015,4,30,1.62,1.75
2015,4,31,1.09,1.24
2015,4,32,1.51,1.62
2015,4,33,1.41,1.51
2015,4,34,1.41,1.51
2015,4,35,1.51,1.62
2015,4,36,.39,1.09
2015,4,37,1.51,1.62
2015,4,38,.39,1.09
2015,4,39,1.09,1.24
2015,4,40,1.09,1.24
2015,4,41,1.62,1.75
2015,4,42,1.09,1.24
2015,4,44,1.41,1.51
2015,4,45,1.51,1.62
2015,4,46,1.09,1.24
2015,4,47,1.24,1.33
2015,4,48,.39,1.09
2015,4,49,1.51,1.62
2015,4,50,1.33,1.41
2015,4,51,1.75,1.89
2015,4,53,1.62,1.75
2015,4,54,1.24,1.33
2015,4,55,1.09,1.24
2015,4,56,1.33,1.41
2016,1,01,1.41,1.51
2016,1,02,1.75,1.89
2016,1,04,1.75,1.89
2016,1,05,1.24,1.33
2016,1,06,1.89,2.13
2016,1,08,1.75,1.89
2016,1,09,1.33,1.41
2016,1,10,1.51,1.62
2016,1,11,.39,1.09
2016,1,12,1.62,1.75
2016,1,13,1.41,1.51
2016,1,15,2.13,
2016,1,16,1.89,2.13
2016,1,17,1.24,1.33
2016,1,18,1.24,1.33
2016,1,19,1.09,1.24
2016,1,20,1.09,1.24
2016,1,21,1.24,1.33
2016,1,22,1.33,1.41
2016,1,23,1.75,1.89
2016,1,24,1.89,2.13
2016,1,25,1.24,1.33
2016,1,26,1.24,1.33
2016,1,27,1.33,1.41
2016,1,28,1.41,1.51
2016,1,29,1.24,1.33
2016,1,30,1.75,1.89
2016,1,31,1.09,1.24
2016,1,32,1.75,1.89
2016,1,33,1.62,1.75
2016,1,34,1.51,1.62
2016,1,35,1.62,1.75
2016,1,36,.39,1.09
2016,1,37,1.51,1.62
2016,1,38,.39,1.09
2016,1,39,1.24,1.33
2016,1,40,1.24,1.33
2016,1,41,1.75,1.89
2016,1,42,1.24,1.33
2016,1,44,1.62,1.75
2016,1,45,1.75,1.89
2016,1,46,1.24,1.33
2016,1,47,1.41,1.51
2016,1,48,1.09,1.24
2016,1,49,1.62,1.75
2016,1,50,1.51,1.62
2016,1,51,1.89,2.13
2016,1,53,1.75,1.89
2016,1,54,1.33,1.41
2016,1,55,1.24,1.33
2016,1,56,1.62,1.75
2016,2,01,1.41,1.51
2016,2,02,1.62,1.75
2016,2,04,1.75,1.89
2016,2,05,1.24,1.33
2016,2,06,1.89,2.13
2016,2,08,1.75,1.89
2016,2,09,1.51,1.62
2016,2,10,1.62,1.75
2016,2,11,.39,1.09
2016,2,12,1.62,1.75
2016,2,13,1.51,1.62
2016,2,15,2.13,
2016,2,16,1.89,2.13
2016,2,17,1.33,1.41
2016,2,18,1.24,1.33
2016,2,19,1.09,1.24
2016,2,20,1.09,1.24
2016,2,21,1.24,1.33
2016,2,22,1.33,1.41
2016,2,23,1.62,1.75
2016,2,24,1.89,2.13
2016,2,25,1.33,1.41
2016,2,26,1.24,1.33
2016,2,27,1.41,1.51
2016,2,28,1.41,1.51
2016,2,29,1.24,1.33
2016,2,30,1.75,1.89
2016,2,31,1.09,1.24
2016,2,32,1.62,1.75
2016,2,33,1.62,1.75
2016,2,34,1.62,1.75
2016,2,35,1.62,1.75
2016,2,36,1.09,1.24
2016,2,37,1.62,1.75
2016,2,38,.39,1.09
2016,2,39,1.24,1.33
2016,2,40,1.24,1.33
2016,2,41,1.62,1.75
2016,2,42,1.24,1.33
2016,2,44,1.62,1.75
2016,2,45,1.62,1.75
2016,2,46,1.24,1.33
2016,2,47,1.33,1.41
2016,2,48,1.09,1.24
2016,2,49,1.62,1.75
2016,2,50,1.51,1.62
2016,2,51,1.89,2.13
2016,2,53,1.75,1.89
2016,2,54,1.24,1.33
2016,2,55,1.24,1.33
2016,2,56,1.51,1.62
2016,3,01,1.41,1.51
2016,3,02,1.51,1.62
2016,3,04,1.75,1.89
2016,3,05,1.33,1.41
2016,3,06,1.75,1.89
2016,3,08,1.75,1.89
2016,3,09,1.51,1.62
2016,3,10,1.51,1.62
2016,3,11,.39,1.09
2016,3,12,1.62,1.75
2016,3,13,1.41,1.51
2016,3,15,2.13,
2016,3,16,1.75,1.89
2016,3,17,1.24,1.33
2016,3,18,1.24,1.33
2016,3,19,1.09,1.24
2016,3,20,1.09,1.24
2016,3,21,1.09,1.24
2016,3,22,1.33,1.41
2016,3,23,1.62,1.75
2016,3,24,1.89,2.13
2016,3,25,1.24,1.33
2016,3,26,1.24,1.33
2016,3,27,1.33,1.41
2016,3,28,1.33,1.41
2016,3,29,1.24,1.33
2016,3,30,1.75,1.89
2016,3,31,1.09,1.24
2016,3,32,1.51,1.62
2016,3,33,1.62,1.75
2016,3,34,1.62,1.75
2016,3,35,1.62,1.75
2016,3,36,1.09,1.24
2016,3,37,1.51,1.62
2016,3,38,.39,1.09
2016,3,39,1.09,1.24
2016,3,40,1.24,1.33
2016,3,41,1.62,1.75
2016,3,42,1.24,1.33
2016,3,44,1.51,1.62
2016,3,45,1.62,1.75
2016,3,46,1.09,1.24
2016,3,47,1.33,1.41
2016,3,48,1.09,1.24
2016,3,49,1.62,1.75
2016,3,50,1.41,1.51
2016,3,51,1.89,2.13
2016,3,53,1.62,1.75
2016,3,54,1.24,1.33
2016,3,55,1.09,1.24
2016,3,56,1.51,1.62
2016,4,01,1.33,1.41
2016,4,02,1.75,1.89
2016,4,04,1.75,1.89
2016,4,05,1.24,1.33
2016,4,06,1.75,1.89
2016,4,08,1.75,1.89
2016,4,09,1.41,1.51
2016,4,10,1.51,1.62
2016,4,11,.39,1.09
2016,4,12,1.62,1.75
2016,4,13,1.41,1.51
2016,4,15,2.13,
2016,4,16,1.75,1.89
2016,4,17,1.09,1.24
2016,4,18,1.24,1.33
2016,4,19,1.09,1.24
2016,4,20,1.09,1.24
2016,4,21,1.09,1.24
2016,4,22,1.24,1.33
2016,4,23,1.51,1.62
2016,4,24,1.89,2.13
2016,4,25,1.24,1.33
2016,4,26,1.09,1.24
2016,4,27,1.33,1.41
2016,4,28,1.33,1.41
2016,4,29,1.24,1.33
2016,4,30,1.75,1.89
2016,4,31,1.09,1.24
2016,4,32,1.62,1.75
2016,4,33,1.51,1.62
2016,4,34,1.51,1.62
2016,4,35,1.62,1.75
2016,4,36,.39,1.09
2016,4,37,1.51,1.62
2016,4,38,.39,1.09
2016,4,39,1.09,1.24
2016,4,40,1.24,1.33
2016,4,41,1.62,1.75
2016,4,42,1.24,1.33
2016,4,44,1.51,1.62
2016,4,45,1.62,1.75
2016,4,46,1.09,1.24
2016,4,47,1.24,1.33
2016,4,48,1.09,1.24
2016,4,49,1.62,1.75
2016,4,50,1.41,1.51
2016,4,51,1.75,1.89
2016,4,53,1.62,1.75
2016,4,54,1.24,1.33
2016,4,55,1.09,1.24
2016,4,56,1.51,1.62
2017,1,01,1.41,1.51
2017,1,02,1.75,1.89
2017,1,04,1.62,1.75
2017,1,05,1.24,1.33
2017,1,06,1.75,1.89
2017,1,08,1.62,1.75
2017,1,09,1.33,1.41
2017,1,10,1.41,1.51
2017,1,11,.39,1.09
2017,1,12,1.62,1.75
2017,1,13,1.33,1.41
2017,1,15,2.13,
2017,1,16,1.89,2.13
2017,1,17,1.09,1.24
2017,1,18,1.09,1.24
2017,1,19,1.09,1.24
2017,1,20,1.09,1.24
2017,1,21,1.09,1.24
2017,1,22,1.33,1.41
2017,1,23,1.62,1.75
2017,1,24,1.89,2.13
2017,1,25,1.09,1.24
2017,1,26,1.09,1.24
2017,1,27,1.24,1.33
2017,1,28,1.41,1.51
2017,1,29,1.24,1.33
2017,1,30,1.75,1.89
2017,1,31,1.09,1.24
2017,1,32,1.62,1.75
2017,1,33,1.62,1.75
2017,1,34,1.41,1.51
2017,1,35,1.62,1.75
2017,1,36,.39,1.09
2017,1,37,1.41,1.51
2017,1,38,.39,1.09
2017,1,39,1.09,1.24
2017,1,40,1.24,1.33
2017,1,41,1.62,1.75
2017,1,42,1.09,1.24
2017,1,44,1.51,1.62
2017,1,45,1.62,1.75
2017,1,46,1.24,1.33
2017,1,47,1.33,1.41
2017,1,48,1.09,1.24
2017,1,49,1.62,1.75
2017,1,50,1.41,1.51
2017,1,51,1.75,1.89
2017,1,53,1.62,1.75
2017,1,54,1.24,1.33
2017,1,55,1.09,1.24
2017,1,56,1.62,1.75
2017,2,01,1.41,1.51
2017,2,02,1.62,1.75
2017,2,04,1.75,1.89
2017,2,05,1.24,1.33
2017,2,06,1.75,1.89
2017,2,08,1.89,2.13
2017,2,09,1.51,1.62
2017,2,10,1.62,1.75
2017,2,11,.39,1.09
2017,2,12,1.75,1.89
2017,2,13,1.51,1.62
2017,2,15,2.13,
2017,2,16,1.89,2.13
2017,2,17,1.24,1.33
2017,2,18,1.24,1.33
2017,2,19,1.24,1.33
2017,2,20,1.09,1.24
2017,2,21,1.09,1.24
2017,2,22,1.33,1.41
2017,2,23,1.62,1.75
2017,2,24,1.89,2.13
2017,2,25,1.33,1.41
2017,2,26,1.24,1.33
2017,2,27,1.33,1.41
2017,2,28,1.41,1.51
2017,2,29,1.24,1.33
2017,2,30,1.75,1.89
2017,2,31,1.09,1.24
2017,2,32,1.75,1.89
2017,2,33,1.62,1.75
2017,2,34,1.62,1.75
2017,2,35,1.62,1.75
2017,2,36,1.09,1.24
2017,2,37,1.62,1.75
2017,2,38,.39,1.09
2017,2,39,1.09,1.24
2017,2,40,1.24,1.33
2017,2,41,1.62,1.75
2017,2,42,1.24,1.33
2017,2,44,1.62,1.75
2017,2,45,1.62,1.75
2017,2,46,1.24,1.33
2017,2,47,1.33,1.41
2017,2,48,1.09,1.24
2017,2,49,1.62,1.75
2017,2,50,1.41,1.51
2017,2,51,1.89,2.13
2017,2,53,1.75,1.89
2017,2,54,1.24,1.33
2017,2,55,1.24,1.33
2017,2,56,1.51,1.62
2017,3,01,1.41,1.51
2017,3,02,1.62,1.75
2017,3,04,1.89,2.13
2017,3,05,1.33,1.41
2017,3,06,1.89,2.13
2017,3,08,1.75,1.89
2017,3,09,1.51,1.62
2017,3,10,1.62,1.75
2017,3,11,.39,1.09
2017,3,12,1.75,1.89
2017,3,13,1.51,1.62
2017,3,15,2.13,
2017,3,16,1.89,2.13
2017,3,17,1.24,1.33
2017,3,18,1.24,1.33
2017,3,19,1.24,1.33
2017,3,20,1.24,1.33
2017,3,21,1.24,1.33
2017,3,22,1.41,1.51
2017,3,23,1.62,1.75
2017,3,24,1.89,2.13
2017,3,25,1.33,1.41
2017,3,26,1.24,1.33
2017,3,27,1.33,1.41
2017,3,28,1.41,1.51
2017,3,29,1.33,1.41
2017,3,30,1.75,1.89
2017,3,31,1.09,1.24
2017,3,32,1.62,1.75
2017,3,33,1.62,1.75
2017,3,34,1.62,1.75
2017,3,35,1.62,1.75
2017,3,36,1.09,1.24
2017,3,37,1.62,1.75
2017,3,38,.39,1.09
2017,3,39,1.09,1.24
2017,3,40,1.33,1.41
2017,3,41,1.62,1.75
2017,3,42,1.24,1.33
2017,3,44,1.62,1.75
2017,3,45,1.75,1.89
2017,3,46,1.24,1.33
2017,3,47,1.41,1.51
2017,3,48,1.09,1.24
2017,3,49,1.62,1.75
2017,3,50,1.51,1.62
2017,3,51,1.89,2.13
2017,3,53,1.62,1.75
2017,3,54,1.33,1.41
2017,3,55,1.24,1.33
2017,3,56,1.51,1.62
2017,4,01,1.33,1.41
2017,4,02,1.62,1.75
2017,4,04,1.75,1.89
2017,4,05,1.24,1.33
2017,4,06,1.62,1.75
2017,4,08,1.75,1.89
2017,4,09,1.41,1.51
2017,4,10,1.51,1.62
2017,4,11,.39,1.09
2017,4,12,1.62,1.75
2017,4,13,1.41,1.51
2017,4,15,2.13,
2017,4,16,1.75,1.89
2017,4,17,1.09,1.24
2017,4,18,1.09,1.24
2017,4,19,1.09,1.24
2017,4,20,1.09,1.24
2017,4,21,1.09,1.24
2017,4,22,1.33,1.41
2017,4,23,1.51,1.62
2017,4,24,1.89,2.13
2017,4,25,1.09,1.24
2017,4,26,1.09,1.24
2017,4,27,1.24,1.33
2017,4,28,1.33,1.41
2017,4,29,1.24,1.33
2017,4,30,1.75,1.89
2017,4,31,1.09,1.24
2017,4,32,1.62,1.75
2017,4,33,1.51,1.62
2017,4,34,1.51,1.62
2017,4,35,1.51,1.62
2017,4,36,.39,1.09
2017,4,37,1.51,1.62
2017,4,38,.39,1.09
2017,4,39,1.09,1.24
2017,4,40,1.24,1.33
2017,4,41,1.62,1.75
2017,4,42,1.24,1.33
2017,4,44,1.51,1.62
2017,4,45,1.62,1.75
2017,4,46,1.09,1.24
2017,4,47,1.24,1.33
2017,4,48,1.09,1.24
2017,4,49,1.62,1.75
2017,4,50,1.41,1.51
2017,4,51,1.75,1.89
2017,4,53,1.62,1.75
2017,4,54,1.24,1.33
2017,4,55,1.09,1.24
2017,4,56,1.51,1.62
2018,1,01,1.33,1.41
2018,1,02,1.62,1.75
2018,1,04,1.62,1.75
2018,1,05,1.24,1.33
2018,1,06,1.62,1.75
2018,1,08,1.75,1.89
2018,1,09,1.24,1.33
2018,1,10,1.41,1.51
2018,1,11,.39,1.09
2018,1,12,1.51,1.62
2018,1,13,1.33,1.41
2018,1,15,2.13,
2018,1,16,1.89,2.13
2018,1,17,1.09,1.24
2018,1,18,1.09,1.24
2018,1,19,1.09,1.24
2018,1,20,1.09,1.24
2018,1,21,1.09,1.24
2018,1,22,1.33,1.41
2018,1,23,1.62,1.75
2018,1,24,1.89,2.13
2018,1,25,1.09,1.24
2018,1,26,1.09,1.24
2018,1,27,1.24,1.33
2018,1,28,1.41,1.51
2018,1,29,1.24,1.33
2018,1,30,1.75,1.89
2018,1,31,1.09,1.24
2018,1,32,1.62,1.75
2018,1,33,1.51,1.62
2018,1,34,1.41,1.51
2018,1,35,1.51,1.62
2018,1,36,.39,1.09
2018,1,37,1.41,1.51
2018,1,38,.39,1.09
2018,1,39,1.09,1.24
2018,1,40,1.09,1.24
2018,1,41,1.62,1.75
2018,1,42,1.09,1.24
2018,1,44,1.51,1.62
2018,1,45,1.62,1.75
2018,1,46,1.24,1.33
2018,1,47,1.33,1.41
2018,1,48,1.09,1.24
2018,1,49,1.62,1.75
2018,1,50,1.41,1.51
2018,1,51,1.75,1.89
2018,1,53,1.51,1.62
2018,1,54,1.24,1.33
2018,1,55,1.09,1.24
2018,1,56,1.51,1.62
2018,2,01,1.41,1.51
2018,2,02,1.62,1.75
2018,2,04,1.75,1.89
2018,2,05,1.24,1.33
2018,2,06,1.75,1.89
2018,2,08,1.89,2.13
2018,2,09,1.41,1.51
2018,2,10,1.62,1.75
2018,2,11,.39,1.09
2018,2,12,1.62,1.75
2018,2,13,1.51,1.62
2018,2,15,2.13,
2018,2,16,1.89,2.13
2018,2,17,1.24,1.33
2018,2,18,1.24,1.33
2018,2,19,1.09,1.24
2018,2,20,1.09,1.24
2018,2,21,1.09,1.24
2018,2,22,1.33,1.41
2018,2,23,1.62,1.75
2018,2,24,1.89,2.13
2018,2,25,1.24,1.33
2018,2,26,1.24,1.33
2018,2,27,1.33,1.41
2018,2,28,1.41,1.51
2018,2,29,1.24,1.33
2018,2,30,1.75,1.89
2018,2,31,1.09,1.24
2018,2,32,1.75,1.89
2018,2,33,1.62,1.75
2018,2,34,1.51,1.62
2018,2,35,1.62,1.75
2018,2,36,.39,1.09
2018,2,37,1.62,1.75
2018,2,38,.39,1.09
2018,2,39,1.09,1.24
2018,2,40,1.24,1.33
2018,2,41,1.62,1.75
2018,2,42,1.24,1.33
2018,2,44,1.51,1.62
2018,2,45,1.75,1.89
2018,2,46,1.24,1.33
2018,2,47,1.33,1.41
2018,2,48,1.09,1.24
2018,2,49,1.62,1.75
2018,2,50,1.41,1.51
2018,2,51,1.89,2.13
2018,2,53,1.62,1.75
2018,2,54,1.24,1.33
2018,2,55,1.24,1.33
2018,2,56,1.51,1.62
2018,3,01,1.41,1.51
2018,3,02,1.51,1.62
2018,3,04,1.75,1.89
2018,3,05,1.33,1.41
2018,3,06,1.75,1.89
2018,3,08,1.75,1.89
2018,3,09,1.51,1.62
2018,3,10,1.62,1.75
2018,3,11,.39,1.09
2018,3,12,1.75,1.89
2018,3,13,1.51,1.62
2018,3,15,2.13,
2018,3,16,1.89,2.13
2018,3,17,1.24,1.33
2018,3,18,1.24,1.33
2018,3,19,1.09,1.24
2018,3,20,1.09,1.24
2018,3,21,1.24,1.33
2018,3,22,1.41,1.51
2018,3,23,1.62,1.75
2018,3,24,1.89,2.13
2018,3,25,1.33,1.41
2018,3,26,1.24,1.33
2018,3,27,1.33,1.41
2018,3,28,1.41,1.51
2018,3,29,1.33,1.41
2018,3,30,1.75,1.89
2018,3,31,1.24,1.33
2018,3,32,1.75,1.89
2018,3,33,1.62,1.75
2018,3,34,1.62,1.75
2018,3,35,1.62,1.75
2018,3,36,1.09,1.24
2018,3,37,1.62,1.75
2018,3,38,.39,1.09
2018,3,39,1.09,1.24
2018,3,40,1.24,1.33
2018,3,41,1.62,1.75
2018,3,42,1.24,1.33
2018,3,44,1.62,1.75
2018,3,45,1.75,1.89
2018,3,46,1.24,1.33
2018,3,47,1.33,1.41
2018,3,48,1.09,1.24
2018,3,49,1.75,1.89
2018,3,50,1.51,1.62
2018,3,51,1.89,2.13
2018,3,53,1.51,1.62
2018,3,54,1.24,1.33
2018,3,55,1.24,1.33
2018,3,56,1.51,1.62
2018,4,01,1.33,1.41
2018,4,02,1.62,1.75
2018,4,04,1.75,1.89
2018,4,05,1.24,1.33
2018,4,06,1.62,1.75
2018,4,08,1.75,1.89
2018,4,09,1.33,1.41
2018,4,10,1.51,1.62
2018,4,11,.39,1.09
2018,4,12,1.62,1.75
2018,4,13,1.41,1.51
2018,4,15,1.89,2.13
2018,4,16,1.75,1.89
2018,4,17,1.09,1.24
2018,4,18,1.09,1.24
2018,4,19,1.09,1.24
2018,4,20,1.09,1.24
2018,4,21,1.09,1.24
2018,4,22,1.24,1.33
2018,4,23,1.51,1.62
2018,4,24,1.89,2.13
2018,4,25,1.09,1.24
2018,4,26,1.09,1.24
2018,4,27,1.24,1.33
2018,4,28,1.33,1.41
2018,4,29,1.09,1.24
2018,4,30,1.62,1.75
2018,4,31,1.09,1.24
2018,4,32,1.62,1.75
2018,4,33,1.51,1.62
2018,4,34,1.41,1.51
2018,4,35,1.51,1.62
2018,4,36,.39,1.09
2018,4,37,1.51,1.62
2018,4,38,.39,1.09
2018,4,39,1.09,1.24
2018,4,40,1.09,1.24
2018,4,41,1.62,1.75
2018,4,42,1.09,1.24
2018,4,44,1.41,1.51
2018,4,45,1.62,1.75
2018,4,46,1.09,1.24
2018,4,47,1.24,1.33
2018,4,48,1.09,1.24
2018,4,49,1.62,1.75
2018,4,50,1.33,1.41
2018,4,51,1.75,1.89
2018,4,53,1.51,1.62
2018,4,54,1.09,1.24
2018,4,55,1.09,1.24
2018,4,56,1.41,1.51
